'Código da unidade geográfica;Situação do setor;Logradouro;Número no logradouro;Complemento;Latitude;Longitude;Localidade;Ponto de referência;Espécie de endereço;Tipo de estabelecimento;Indicador de endereço;Identificação domicílio coletivo;Número da quadra;Número da face;CEP
240200605000004;Urbano;RUA JOAQUIM GORGONIO;361;SOBRADO;;;CENTRO;;Domicílio particular;;-;;8;2;59300000
240200605000004;Urbano;RUA JOAQUIM GORGONIO;361;TERREO;;;CENTRO;;Domicílio particular;;-;;8;2;59300000
240200605000004;Urbano;RUA JOAQUIM GORGONIO;SN;ANDAR 2;;;CENTRO;;Edificação em construção;;-;;8;2;59300000
240200605000004;Urbano;RUA JOAQUIM GORGONIO;SN;ANDAR 1;;;CENTRO;;Domicílio particular;;-;;8;2;59300000
240200605000004;Urbano;RUA JOAQUIM GORGONIO;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;VENDA DE PRODUTOS DE PESCA E PET SHOP;Único;;8;2;59300000
240200605000004;Urbano;RUA DOUTOR CARLINDO DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;POSTO DE GASOLINA ALBUQUERQUE;Único;;8;3;59300000
240200605000004;Urbano;RUA DOUTOR CARLINDO DANTAS;397;;;;CENTRO;;Estabelecimento de outras finalidades;OFICINA SERIDO PNEUS;Único;;8;3;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;486;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;478;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;468;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;458;TERREO;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;450;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;SN;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;434;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;416;;;;CENTRO;;Domicílio particular;;-;;8;4;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;;;;CENTRO;;Estabelecimento de outras finalidades;RESTAURANTE DEGUST;Único;;9;1;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;435;;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;451;;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;463;;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;473;;;;CENTRO;;Estabelecimento de outras finalidades;ESCRITORIO DE CONTABILIDADE EXACTO;Único;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;483;;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;491;ANDAR 2;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;491;ANDAR 1;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;491;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;ESCRITORIO DE ARQUITETURA E ENGENHARIA I;Único;;9;2;59300000
240200605000004;Urbano;RUA OTAVIO LAMARTINE;497;;;;CENTRO;;Domicílio particular;;-;;9;2;59300000
240200605000004;Urbano;RUA DOUTOR CARLINDO DANTAS;477;;;;CENTRO;;Domicílio particular;;-;;9;3;59300000
240200605000004;Urbano;RUA DOUTOR CARLINDO DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;VIDRACARIA SAO JOSE;Único;;9;3;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;480;ANDAR 2;;;CENTRO;;Estabelecimento de outras finalidades;CONSULTORIO DE DENTISTA;Múltiplo;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;480;ANDAR 1;;;CENTRO;;Domicílio particular;;-;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;480;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE PRODUTOS DE INFORMATICA NET INFO;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;470;SOBRADO;;;CENTRO;;Domicílio particular;;-;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;470;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;OTICA ARLEIDE OTICA;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de saúde;CLINICA CARDIOLOGICA UNICORDS;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;456;;;;CENTRO;;Estabelecimento de outras finalidades;BANCO POPULAR BANCO DO BRASIL;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;450;;;;CENTRO;;Estabelecimento de outras finalidades;OFICINA AUTOMOVEL COMERCIAL BATISTA;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;FARMACIA DE MANIPULACAO FARMAFORMULA;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE CALCADOS INTUICAO FASHION;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;PERFUMARIA LACQUA DI FIORI;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;PERFUMARIA O BOTICARIO;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ROUPA OW FASHION;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ROUPA ARMAZEM 414;Único;;9;4;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;BANCO DO BRASIL;Único;;10;2;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE CELULAR OI;Único;;10;2;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;ASSOCIACAO COMERCIAL CASA DO EMPRESARIO;Único;;10;2;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;443;SOBRADO;;;CENTRO;;Domicílio particular;;-;;10;2;59300000
240200605000004;Urbano;AVENIDA CORONEL MARTINIANO;443;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;IGREJA MUNDIAL DO PODER DE DEUS;Único;;10;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;503;;;;CENTRO;;Estabelecimento de outras finalidades;BANCO CAIXA ECONOMICA;Único;;10;3;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;ANDAR 3;;;CENTRO;;Domicílio particular;;-;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;ANDAR 2;;;CENTRO;;Domicílio particular;;-;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;ANDAR 1;;;CENTRO;;Estabelecimento de outras finalidades;DEPOSITO DA LOJA ARMAZEN PAULINO;Único;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;ATACADO E VAREJO DECORACOES E PRESENTES;Único;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;428;;;;CENTRO;;Estabelecimento de outras finalidades;CORRETORA DE SEGUROS J JORGE;Único;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;412;SOBRADO;;;CENTRO;;Estabelecimento de outras finalidades;CLINICA DE DENTES UNIODONTO;Único;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;412;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;CLINICA DE DENTES UNIODONTO;Único;;10;4;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;RODOVIARIA CAICO;Único;;11;2;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;CIGARREIRA BARRACO DO HEMOCENTRO;Único;;11;2;59300000
240200605000004;Urbano;RUA DOUTOR RENATO DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;SECRETARIA DE ESTADO DA SAUDE PUBLICA HE;Único;;11;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;489;ANDAR 2;;;CENTRO;;Estabelecimento de outras finalidades;SALAO DE FESTA MACONICA;Único;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;489;ANDAR 1;;;CENTRO;;Estabelecimento de outras finalidades;SALAO DE FESTA MACONICA;Único;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;489;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA MACONICA;Múltiplo;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;567;LOJA d;;;CENTRO;;Estabelecimento de outras finalidades;ATELIE DAS BIJOUTERIAS;Único;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;567;LOJA c;;;CENTRO;;Estabelecimento de outras finalidades;IMOBOLIARIA J SIMOES;Único;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;567;LOJA b;;;CENTRO;;Estabelecimento de outras finalidades;BARBEARIA FRANCINILDO;Único;;11;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;567;LOJA a;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ROUPA Q STILOS;Único;;11;3;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;567;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE CELULARES TELECEL;Único;;11;4;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;464;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ELETRODOMESTICO USADO VUCO VUCO;Único;;12;1;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;;;;CENTRO;;Estabelecimento de outras finalidades;CASA LOTERICA;Único;;12;1;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;;;;CENTRO;;Estabelecimento de outras finalidades;POSTO DE SERVICO MEDEIROS E DANTAS;Único;;12;1;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;;;;CENTRO;;Estabelecimento de outras finalidades;AUTO ESCOLA EDUTRAN;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;405;;;;CENTRO;;Estabelecimento de outras finalidades;AGENCIA DE VIAGEM OPCIONAL 6;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;415;SOBRADO;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;415;;;;CENTRO;;Estabelecimento de outras finalidades;LANCHONETE GUARANA LANCHES;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;425;TERREO a;;;CENTRO;;Estabelecimento de outras finalidades;BANCA A PREDILETA;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;425;TERREO b;;;CENTRO;;Estabelecimento de saúde;CLINICA DE PROTESE;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;ANDAR 2;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;ANDAR 1;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;PRACA DE MOTO TAXI;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;ANDAR 3;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ROUPAS IRANI CONFECCOES;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;443;;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;453;;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;461;;;;CENTRO;;Estabelecimento de outras finalidades;CONSERTO DE ELETRODOMESTICOS ELETRONICA;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;461;;;;CENTRO;;Domicílio particular;;-;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;ANDAR 2;;;CENTRO;;Estabelecimento de outras finalidades;DEPOSITO DA HS MOVEIS;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;ANDAR 1;;;CENTRO;;Estabelecimento de outras finalidades;ESCRITORIO AGROPECUARIO CERPIL;Único;;12;2;59300000
240200605000004;Urbano;RUA AUGUSTO MONTEIRO;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ELETRODOMESTICOS REDE UNILAR;Único;;12;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;SOBRADO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA E CONFECCOES DE ROUPAS STARRET CONF;Único;;12;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA E CONFECCOES DE ROUPAS STARRET CONF;Único;;12;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ALUGUEL DE ROUPAS DE TRAJE A RIG;Único;;12;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;611;;;;CENTRO;;Estabelecimento de outras finalidades;CLINICA ODONTOLOGICA;Único;;12;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;623;;;;CENTRO;;Estabelecimento de outras finalidades;SALAO FATIMA CABELOS;Único;;12;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;621;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE MALHAS STARRET;Único;;12;3;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;480;;;;CENTRO;;Domicílio particular;;-;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;SALAO DE CABELO DAL CABELOS E CIA;Único;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE ROUPAS STOMP;Único;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;462;;;;CENTRO;;Domicílio particular;;-;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;452;;;;CENTRO;;Domicílio particular;;-;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Edificação em construção;;-;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;432;;;;CENTRO;;Estabelecimento de outras finalidades;EQUIPADORA RENO SOM;Único;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;TERREO;;;CENTRO;;Estabelecimento de outras finalidades;LOJA DE PNEUS REPECAL;Único;;12;4;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;FUNERARIA CRISTO REI;Único;;12;4;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;544;;;;CENTRO;;Domicílio particular;;-;;13;1;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;409;;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;415;;;;CENTRO;;Estabelecimento de outras finalidades;QUEIJARIA DONA GERTUDES;Único;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;423;;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;437;;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;449;LOJA A;;;CENTRO;;Estabelecimento de outras finalidades;ESCRITORIO DE ADVOCACIA BRAGA E LINHARES;Único;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;449;LOJA B;;;CENTRO;;Estabelecimento de outras finalidades;LOJA INFANTIL LUKA BABY E KIDS;Único;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;SOBRADO;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;TERREO;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;SUPERMERCADO PAULINO;Único;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;DEPOSITO DO SUPERMERCADO PAULINO;Único;;13;2;59300000
240200605000004;Urbano;RUA OLEGARIO VALE;495;;;;CENTRO;;Domicílio particular;;-;;13;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;BAR DO CICERO;Único;;13;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;695;;;;CENTRO;;Domicílio particular;;-;;13;3;59300000
240200605000004;Urbano;RUA GENERINA VALE;468;ANDAR 3;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;468;TERREO A;;;CENTRO;;Estabelecimento de outras finalidades;DEPOSITO PAULINO;Único;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;462;;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;456;;;;CENTRO;;Estabelecimento de outras finalidades;DEPOSITO DOS PAULINO;Único;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;446;;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;438;;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;432;;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;424;;;;CENTRO;;Domicílio particular;;-;;13;4;59300000
240200605000004;Urbano;RUA GENERINA VALE;424;;;;CENTRO;;Estabelecimento de outras finalidades;ATELIE DE ROUPAS;Único;;13;4;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;SOBRADO;;;CENTRO;;Domicílio particular;;-;;14;1;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;TERREO;;;CENTRO;;Domicílio particular;;-;;14;1;59300000
240200605000004;Urbano;RUA GENERINA VALE;407;TERREO;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;415;SOBRADO;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;415;TERREO;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;419;;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;427;TERREO;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;471;;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;475;;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;SN;;;;CENTRO;;Estabelecimento de outras finalidades;CURSINHO GENIUS CONCURSO;Único;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;465;;;;CENTRO;;Estabelecimento de outras finalidades;CASA DA CARIDADE CAICO;Único;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;483;;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;RUA GENERINA VALE;495;;;;CENTRO;;Domicílio particular;;-;;14;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;503;;;;CENTRO;;Domicílio particular;;-;;14;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Domicílio particular;;-;;14;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;FROGORIFICO SAO FRANCISCO;Único;;14;3;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;426;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;420;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;412;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;396;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;SN;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;382;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;372;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;362;;;;CENTRO;;Domicílio particular;;-;;14;4;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;350;;;;CENTRO;;Estabelecimento de outras finalidades;ARMAZEM;Único;;14;4;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;SOBRADO;;;CENTRO;;Estabelecimento de ensino;EXTERNATO SAO JOAO BATISTA;Único;;15;1;59300000
240200605000004;Urbano;RUA DOUTOR PIRES FERREIRA;SN;TERREO;;;CENTRO;;Estabelecimento de ensino;EXTERNATO SAO JOAO BATISTA;Único;;15;1;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;293;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;301;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;309;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;317;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;325;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;SN;;;;CENTRO;;Estabelecimento de saúde;CLINICA DE GINECOLOGIA OBSTRICIA E ULTRA;Único;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;341;CASA A;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;341;CASA B;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;349;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;357;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;SN;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;367;SOBRADO;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;367;TERREO;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;RUA JOEL DAMASCENO;375;;;;CENTRO;;Domicílio particular;;-;;15;2;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;FRUTARIA FRUTO;Único;;15;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;801;;;;CENTRO;;Domicílio particular;;-;;15;3;59300000
240200605000004;Urbano;AVENIDA DOUTOR CARLINDO DE S. DANTAS;SN;;;;CENTRO;;Estabelecimento de outras finalidades;MERCEARIA E GALETERIA CAICO;Único;;15;3;59300000
240200605000004;Urbano;RUA PEDRO VELHO;374;;;;CENTRO;;Estabelecimento de outras finalidades;ARMAZEN DE FRUTAS E VERDURAS;Único;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;370;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;366;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;363;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;358;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;354;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;350;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;346;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;340;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;330;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;326;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
240200605000004;Urbano;RUA PEDRO VELHO;316;;;;CENTRO;;Domicílio particular;;-;;15;4;59300000
